age,decile1,decile3,fam_inc,lsat,ugpa,gender.female,race1.asian,race1.black,race1.hisp,race1.other,cluster.1,cluster.2,cluster.3,cluster.4,cluster.5,fulltime.1,has.passed.bar.exam
59,2,1,4,29.5,3.1,1,0,0,0,0,0,0,1,0,0,1,1
62,1,1,2,37,3.5,0,0,0,0,0,0,0,1,0,0,1,1
62,5,8,4,40,3,1,0,0,0,0,0,0,0,1,0,1,1
46,10,10,2,40,3,1,0,0,0,0,0,0,1,0,0,1,1
55,10,10,5,39,3.5,0,0,0,0,0,0,0,1,0,0,1,1
51,6,7,4,36,3.1,1,0,0,0,0,0,0,1,0,0,1,1
55,6,10,2,40,3.6,0,0,0,0,0,0,0,0,0,0,1,1
61,2,1,3,32,3,1,0,0,1,0,0,0,1,0,0,1,0
62,7,10,4,41,3.8,0,0,0,0,0,0,0,0,1,0,1,1
61,5,6,5,39,3.1,0,0,0,0,0,0,0,0,1,0,1,1
62,5,4,4,41,3.4,1,1,0,0,0,0,0,0,1,0,1,1
54,10,6,4,40,3.1,1,0,0,0,0,0,0,0,1,0,1,1
61,10,4,5,26.5,3.6,1,0,0,0,0,0,0,1,0,0,0,1
57,4,2,3,38,3.6,0,0,0,0,0,0,0,0,1,0,1,1
60,10,10,4,42,3.6,1,0,0,0,0,0,0,1,0,0,1,1
40,4,3,3,30,2.5,0,0,0,0,0,1,0,0,0,0,1,1
63,1,2,3,37,2.9,1,0,1,0,0,0,0,0,1,0,1,1
43,10,10,3,33,4,1,0,0,0,0,0,0,1,0,0,0,1
61,2,2,3,37,3.7,0,0,0,0,0,1,0,0,0,0,1,1
54,9,10,3,42,3.2,1,0,0,0,0,0,0,1,0,0,0,1
58,7,6,4,42,2.9,0,0,0,0,0,0,0,1,0,0,1,1
66,5,5,3,41,3.1,0,0,0,0,0,0,0,1,0,0,1,1
62,10,4,4,40,3.3,0,0,0,0,0,0,0,0,0,1,1,1
62,10,10,4,40,3.3,0,0,0,0,0,1,0,0,0,0,1,1
65,6,7,5,45,3.6,1,0,0,0,0,0,0,0,0,1,1,1
58,3,2,4,28.5,2.5,0,0,0,0,0,0,0,1,0,0,1,1
57,5,4,4,37,2.9,1,0,0,0,0,0,0,0,1,0,0,1
61,3,1,4,34,3.5,0,0,0,0,0,1,0,0,0,0,1,0
56,7,5,3,37.5,3.5,1,0,0,0,0,0,0,1,0,0,0,1
62,1,3,3,35,3,0,0,0,0,0,0,0,1,0,0,1,1
54,2,1,4,38,2.9,0,0,0,0,0,1,0,0,0,0,1,0
50,9,9,4,42,3.1,1,0,0,0,0,0,0,1,0,0,1,1
61,8,6,3,37,3.3,0,0,0,0,0,0,0,1,0,0,1,0
60,8,6,4,32,2.9,1,0,0,0,0,0,0,1,0,0,1,1
62,6,6,5,40,3.6,1,0,0,0,0,0,0,0,0,1,1,1
61,10,10,4,42,2.5,0,0,0,0,0,1,0,0,0,0,1,1
59,10,10,3,44,3.3,0,0,0,0,0,0,0,0,1,0,1,1
59,5,5,3,26,2.6,1,0,0,0,0,0,1,0,0,0,0,1
56,2,1,3,25,3.3,1,0,1,0,0,1,0,0,0,0,1,0
61,2,1,4,42,2.9,1,0,0,0,0,1,0,0,0,0,1,1
61,10,10,4,35,3.1,0,0,0,0,0,0,1,0,0,0,1,1
62,5,2,4,37,2.6,0,0,0,0,0,0,0,0,1,0,1,1
57,10,10,2,43,3.9,1,0,0,0,0,1,0,0,0,0,1,1
62,7,5,1,44,3,0,0,0,0,0,0,0,1,0,0,0,1
60,4,4,5,36.5,3.5,1,0,0,0,0,1,0,0,0,0,1,1
62,3,2,4,26,2.9,1,1,0,0,0,1,0,0,0,0,1,1
59,4,5,3,35,2.8,1,0,0,0,0,0,1,0,0,0,1,1
62,1,1,3,38,3.5,1,0,0,0,0,1,0,0,0,0,1,0
62,2,2,5,39,3.4,0,1,0,0,0,0,0,0,0,1,1,1
50,8,6,3,34,2.7,1,0,0,0,0,0,0,1,0,0,1,1
61,5,4,4,40,3.7,0,0,0,0,0,0,0,0,1,0,1,1
63,7,6,3,35.7,3.7,0,0,0,0,0,1,0,0,0,0,1,1
62,2,3,4,39,3.7,1,0,0,0,0,0,0,0,0,1,1,1
59,5,4,4,39,3.3,1,0,0,0,0,0,0,0,1,0,1,1
62,9,9,3,42,3.6,0,0,0,0,0,1,0,0,0,0,1,1
45,8,7,3,42,2.8,0,0,0,0,0,0,0,0,1,0,0,1
61,6,4,3,36,3.4,0,0,0,0,0,0,0,0,1,0,0,0
59,7,4,3,23,2.8,0,0,1,0,0,0,0,0,0,0,1,1
62,7,5,3,36,3.6,0,0,0,0,0,0,0,0,0,1,1,1
61,10,9,3,40,3.5,1,0,0,0,0,1,0,0,0,0,1,1
58,1,1,2,29,3.5,1,0,1,0,0,0,0,0,0,1,1,1
57,5,3,4,33,3.2,0,0,0,0,0,1,0,0,0,0,1,0
43,10,10,3,37,3,1,0,0,0,0,0,0,0,1,0,0,1
62,6,5,4,45,3.2,0,0,0,0,0,1,0,0,0,0,1,1
45,7,6,2,38,3.7,0,0,0,0,0,0,0,1,0,0,1,1
63,2,2,3,28.5,2.4,0,1,0,0,0,0,0,1,0,0,1,0
62,8,8,5,34,3.4,1,0,0,0,0,1,0,0,0,0,1,1
45,1,3,2,31,3,1,0,0,0,0,0,0,1,0,0,1,1
61,8,8,3,47,2.9,1,0,0,0,0,0,0,1,0,0,1,1
57,5,4,3,36,2.1,0,0,0,0,0,0,0,1,0,0,1,0
60,2,2,3,44,3.9,0,0,0,0,0,0,0,0,0,1,1,1
60,6,6,3,32.5,3.6,1,0,0,0,0,1,0,0,0,0,1,1
58,10,10,2,38,3.4,0,0,0,0,0,1,0,0,0,0,1,1
62,9,9,3,42,3.5,1,0,0,0,0,0,0,1,0,0,1,1
61,4,3,2,44,3.5,1,1,0,0,0,1,0,0,0,0,1,1
57,9,9,3,35,3,0,0,0,0,0,0,0,1,0,0,1,1
48,8,7,4,44,3.3,0,0,0,0,0,0,0,0,1,0,0,1
61,5,6,4,36,3.2,1,0,0,0,0,0,0,0,1,0,1,1
62,8,8,3,26,3.5,0,0,0,0,0,0,0,1,0,0,1,1
60,7,7,3,43,3.1,0,0,0,0,0,1,0,0,0,0,1,1
65,5,5,4,31,2.7,1,0,0,0,0,1,0,0,0,0,0,1
63,9,10,3,44,3.8,1,1,0,0,0,0,0,0,0,1,1,1
55,6,2,4,40,3.6,0,0,0,0,0,0,0,0,1,0,0,1
62,9,8,4,38,2.4,0,0,0,0,0,0,0,1,0,0,1,1
64,9,8,3,29.5,2.7,0,0,0,0,0,0,0,1,0,0,1,1
62,7,6,4,31,3.1,0,0,0,0,0,0,0,1,0,0,1,1
47,2,2,1,29,2.6,1,0,0,1,0,1,0,0,0,0,1,0
67,7,7,4,38,2.9,1,0,0,0,0,1,0,0,0,0,1,1
57,8,8,4,37,3.1,0,0,0,0,0,0,1,0,0,0,1,1
42,4,4,5,37,2.7,1,0,0,0,0,1,0,0,0,0,1,1
62,4,5,4,44,3.7,0,0,0,0,0,0,0,0,1,0,1,1
62,4,5,4,39,3.7,1,0,0,0,0,0,0,1,0,0,1,1
60,9,8,3,40,3.8,0,0,0,0,0,1,0,0,0,0,1,1
51,8,9,4,32,3,0,1,0,0,0,1,0,0,0,0,0,1
61,2,2,3,40,3.1,0,0,0,1,0,1,0,0,0,0,1,1
56,10,10,4,43,3.6,1,0,0,0,0,0,0,1,0,0,1,1
62,7,5,4,42,3.6,0,0,0,0,0,0,0,1,0,0,1,1
60,5,7,4,37,3.1,0,0,0,0,0,0,0,0,1,0,1,0
62,5,8,2,39,3.4,0,0,0,0,0,0,0,1,0,0,1,1
44,4,2,2,23,2.8,0,0,1,0,0,1,0,0,0,0,1,1
55,2,1,5,44,2.6,0,1,0,0,0,0,0,0,1,0,0,0
67,1,1,2,30,3.4,1,0,0,0,0,1,0,0,0,0,1,1
61,2,3,3,35,3.6,0,0,0,0,0,1,0,0,0,0,1,1
62,3,6,3,35.5,2.8,0,0,0,0,0,0,1,0,0,0,1,1
62,3,4,5,30.5,3.3,1,0,0,0,0,0,1,0,0,0,1,0
61,2,5,4,47,3.6,0,0,0,0,0,0,0,0,0,1,1,1
60,9,9,4,36.5,3.9,1,0,0,0,0,0,0,0,1,0,1,1
49,5,5,3,34,3.3,0,0,0,0,0,0,0,1,0,0,1,1
58,5,4,4,33,2.9,0,0,0,0,0,0,1,0,0,0,1,1
58,7,5,4,34,3,0,0,0,0,0,0,0,0,1,0,1,1
60,2,2,3,44,3.1,0,0,0,0,0,0,0,0,1,0,1,1
40,4,4,3,38,2.5,0,0,0,0,0,1,0,0,0,0,0,1
61,5,5,4,42,2.9,0,0,0,0,0,1,0,0,0,0,1,1
60,8,6,3,26,2.5,0,0,1,0,0,0,0,0,0,0,1,0
55,5,6,4,33.5,3.3,1,0,0,0,0,0,0,0,1,0,1,1
65,3,3,4,40,3.7,0,0,0,0,0,0,0,1,0,0,1,1
58,6,3,3,38.5,2.5,0,0,0,0,0,0,0,0,1,0,0,1
50,4,2,4,37,2.8,0,0,0,0,0,0,0,1,0,0,1,1
62,4,1,3,24,2.6,1,0,1,0,0,0,0,0,0,0,1,0
48,4,5,2,33,3.4,1,0,0,0,0,0,0,0,0,1,0,1
60,9,9,5,48,3.5,0,1,0,0,0,0,0,0,0,1,1,1
61,5,3,2,36,3.3,1,1,0,0,0,0,0,0,1,0,1,1
61,4,7,4,36,3.3,1,0,0,0,0,0,0,1,0,0,1,1
63,2,3,5,28,2.7,1,0,0,1,0,0,0,1,0,0,1,0
53,8,10,2,37,3.5,1,0,0,0,0,0,0,1,0,0,1,1
56,10,10,4,38,3.3,0,0,0,0,0,1,0,0,0,0,1,1
58,4,4,4,48,3.2,1,0,0,0,0,0,0,0,1,0,1,1
59,4,7,3,33,3.3,1,0,0,0,0,0,0,0,1,0,1,1
62,10,10,4,33,3.3,0,0,0,0,0,0,1,0,0,0,1,1
62,6,4,3,33,3.1,1,0,0,0,0,0,0,1,0,0,1,1
62,7,9,4,42,3.4,1,0,0,0,0,1,0,0,0,0,1,1
57,5,8,3,39,3.3,0,0,0,0,0,0,0,0,1,0,1,1
66,3,3,3,40,2.6,0,0,0,0,0,0,0,1,0,0,1,1
66,1,4,5,32,3.2,0,0,0,0,0,0,1,0,0,0,1,1
57,9,9,2,40,2.3,0,0,1,0,0,0,0,0,1,0,1,1
61,4,3,3,39,3.3,0,0,0,0,0,0,0,0,1,0,1,1
56,3,4,2,36,3,0,0,0,1,0,0,1,0,0,0,1,1
61,10,9,2,48,3.5,0,0,0,0,0,1,0,0,0,0,1,1
62,9,10,2,30,3.5,1,0,0,0,0,0,0,1,0,0,1,1
61,8,6,5,44,2.8,0,0,0,0,0,0,0,1,0,0,1,1
62,3,4,2,39,3.3,0,0,0,0,0,1,0,0,0,0,1,1
62,7,7,4,41,3.7,1,1,0,0,0,0,0,0,1,0,1,1
49,9,10,1,32,3.7,0,0,0,0,0,0,0,1,0,0,1,1
63,10,9,3,43,2.6,0,0,0,0,0,1,0,0,0,0,1,1
62,7,6,3,39,3,1,0,0,0,0,0,1,0,0,0,1,1
53,2,1,3,35,3.5,0,0,0,0,0,1,0,0,0,0,1,0
61,9,9,4,34,3.5,0,0,0,0,0,1,0,0,0,0,1,1
61,1,6,4,39.5,3.5,1,0,0,0,0,0,0,0,0,1,1,1
61,7,6,4,40,3.8,0,0,0,0,1,0,0,0,1,0,1,1
65,8,6,3,33.5,2.7,0,0,0,0,0,1,0,0,0,0,1,1
53,6,4,3,36,2.4,0,0,0,0,0,0,1,0,0,0,1,0
55,4,4,4,39,3.2,0,0,0,0,0,0,0,0,1,0,1,1
63,10,5,3,36,3.3,0,0,0,0,0,1,0,0,0,0,1,1
61,2,3,3,34,2.6,0,0,0,0,0,0,0,1,0,0,1,1
55,10,10,4,35.5,2.8,1,0,0,0,0,0,0,1,0,0,1,1
61,8,9,4,34,3.3,0,0,0,0,0,0,0,1,0,0,1,1
61,5,3,4,38,2.9,0,1,0,0,0,0,0,0,1,0,1,1
50,5,3,4,29,3.4,1,0,0,0,0,0,0,1,0,0,1,1
61,5,4,4,30.5,3.2,0,0,0,0,0,0,0,1,0,0,1,1
60,9,10,5,41,3.5,1,0,0,0,0,0,0,0,1,0,1,1
62,3,3,3,39,3.3,1,0,0,0,0,0,0,0,1,0,1,1
62,8,8,4,39,3.4,0,0,0,0,0,0,0,1,0,0,1,1
47,7,7,3,41,3.9,1,0,0,0,0,0,0,0,0,1,1,1
65,8,9,5,40,3.3,0,0,0,0,0,0,0,0,1,0,1,1
58,9,9,4,44,3.2,1,0,0,0,0,0,0,1,0,0,1,1
58,1,1,4,31,3.9,0,0,0,0,0,1,0,0,0,0,1,1
61,6,8,2,41,3.5,0,0,0,0,1,0,0,0,0,1,1,1
55,5,6,4,35,2.8,0,0,0,0,0,0,0,1,0,0,1,1
62,6,6,4,35,3.6,0,0,0,0,0,1,0,0,0,0,1,1
62,9,10,4,47,4,0,0,0,0,0,0,0,0,1,0,1,1
50,6,7,3,36,3.5,1,0,0,0,1,0,0,1,0,0,1,1
50,4,3,3,32,3.9,1,0,0,0,0,1,0,0,0,0,1,1
51,3,6,4,46,3.1,0,0,0,0,0,0,0,0,1,0,1,1
49,2,2,1,40,3.4,0,0,0,0,0,1,0,0,0,0,1,1
60,4,4,3,35,3.2,0,1,0,0,0,1,0,0,0,0,1,1
59,6,6,4,39,2.9,0,0,0,0,0,0,0,1,0,0,1,1
67,1,1,3,34,2.9,1,0,1,0,0,1,0,0,0,0,1,1
61,10,10,3,30,3.3,0,0,1,0,0,0,0,0,0,0,1,1
61,3,2,3,35.5,3,1,0,0,0,0,1,0,0,0,0,1,1
60,4,5,5,32,3.1,1,0,0,0,0,0,0,0,1,0,1,1
44,2,5,2,30,3.9,1,0,0,0,0,0,0,1,0,0,1,1
61,3,1,2,31,3.1,0,0,0,0,0,0,1,0,0,0,1,1
59,5,7,4,30,3,0,0,0,0,0,0,0,1,0,0,1,1
54,6,4,4,38,2.3,0,0,0,0,0,0,0,1,0,0,0,1
56,7,8,2,38,3.1,0,0,0,0,0,0,0,0,1,0,1,1
62,10,10,4,37,3.5,0,0,0,0,0,1,0,0,0,0,1,1
46,9,10,3,42,3.7,0,0,0,0,0,1,0,0,0,0,1,1
56,6,6,4,31.5,2.9,1,0,0,0,0,0,1,0,0,0,1,1
58,9,9,3,37,3.4,1,0,0,0,0,1,0,0,0,0,0,1
59,4,3,3,31,3.8,1,0,0,0,0,0,0,1,0,0,1,0
62,7,7,4,34,3.6,1,0,0,0,0,0,0,1,0,0,1,1
66,10,9,3,39,3.4,0,0,0,0,0,0,0,1,0,0,1,1
63,7,6,4,33,3.9,1,0,0,0,0,0,0,1,0,0,1,1
56,9,10,4,39,3.7,1,0,0,0,0,0,0,1,0,0,0,1
67,9,9,3,37,3.5,1,0,0,0,0,1,0,0,0,0,1,1
62,4,6,4,37,3.8,0,0,0,0,0,0,0,0,1,0,1,1
62,1,4,3,34,3.4,1,0,0,0,0,0,0,1,0,0,1,1
61,10,9,3,44,3.7,0,0,0,0,0,0,0,0,0,1,1,1
61,4,4,4,33,3.4,0,0,0,1,0,1,0,0,0,0,1,1
60,5,4,2,31,3.6,0,0,1,0,0,0,1,0,0,0,1,1
43,4,2,3,40,3,0,0,0,0,0,0,1,0,0,0,1,1
62,2,2,3,33,2.9,1,0,0,0,0,1,0,0,0,0,1,1
60,2,3,4,37,2.7,0,0,0,0,0,0,0,1,0,0,1,1
59,10,10,2,41,3.7,1,0,0,0,0,0,0,1,0,0,1,1
59,4,1,4,36,2.3,0,0,0,0,0,1,0,0,0,0,1,0
61,9,9,4,40,3.6,1,0,0,0,0,0,0,1,0,0,1,1
61,4,3,3,36,3.5,1,1,0,0,0,1,0,0,0,0,1,0
61,1,1,4,35,3.5,1,0,0,0,0,1,0,0,0,0,1,1
66,7,5,4,37,2.9,0,0,0,0,0,0,0,1,0,0,1,1
60,8,8,2,43,3,0,0,0,0,0,0,0,1,0,0,1,1
62,1,1,4,33,3.1,1,0,0,0,0,0,0,1,0,0,1,0
59,3,2,4,45,2.2,0,0,0,0,0,0,0,1,0,0,1,1
61,4,3,4,45,3.5,0,0,0,0,0,1,0,0,0,0,1,1
66,3,1,2,22.7,2.9,0,0,0,1,0,0,0,1,0,0,1,0
62,5,4,3,31,3.9,1,0,0,0,0,0,0,0,1,0,1,1
46,1,1,3,36,3.2,0,0,0,0,0,1,0,0,0,0,1,1
41,7,8,4,37,3.6,1,0,0,0,0,0,0,1,0,0,1,1
57,9,9,4,33,3.3,0,0,0,0,0,1,0,0,0,0,1,1
53,7,6,3,31.5,2.6,0,0,0,0,0,0,1,0,0,0,1,1
62,10,9,4,44,3.4,1,0,0,0,0,0,0,0,0,1,1,1
61,8,8,3,36,3.9,1,0,0,0,0,1,0,0,0,0,1,1
40,7,7,3,33,2.3,1,0,0,0,0,0,0,1,0,0,1,1
61,5,7,4,39,3.4,0,0,0,0,0,0,1,0,0,0,1,1
61,5,4,3,40,3.2,1,0,0,1,0,0,0,1,0,0,1,1
62,5,7,4,44,3.7,1,1,0,0,0,0,0,0,1,0,1,1
62,6,7,4,33.5,3.3,0,0,0,0,0,0,1,0,0,0,1,1
58,4,3,4,33,2.9,0,0,0,0,0,1,0,0,0,0,1,0
60,9,9,4,34.7,3.9,1,0,0,0,0,1,0,0,0,0,1,1
62,5,3,4,39,3.4,1,0,0,0,0,0,0,0,0,1,1,1
59,10,10,3,32.5,2.6,1,0,1,0,0,0,0,0,0,0,1,1
61,10,10,4,45,2.9,0,0,0,0,0,0,0,1,0,0,1,1
52,5,3,4,42,2.6,0,0,0,0,0,0,0,0,1,0,1,1
60,10,9,4,36,2.6,0,0,0,0,0,0,0,1,0,0,1,1
61,8,9,5,43,3.5,0,0,0,0,0,0,0,0,1,0,1,1
62,5,7,4,40,3.4,1,0,0,0,0,1,0,0,0,0,1,1
61,4,3,1,28,2.7,1,0,0,1,0,1,0,0,0,0,1,1
66,3,2,4,27,3.1,1,0,0,0,0,1,0,0,0,0,1,1
59,6,6,3,38,3.8,0,0,0,0,0,1,0,0,0,0,1,1
61,7,7,3,31,3.2,0,1,0,0,0,0,0,1,0,0,1,1
63,4,6,3,36,3.3,1,0,0,0,0,0,0,1,0,0,1,1
60,8,9,3,40,3.3,0,0,0,0,0,1,0,0,0,0,1,1
62,8,5,3,26,3.7,1,0,0,0,0,0,1,0,0,0,1,0
62,5,3,4,32.5,3.3,0,0,0,0,0,0,0,0,1,0,1,1
52,3,2,4,31,2.6,1,0,1,0,0,1,0,0,0,0,1,1
59,7,6,4,23,3.3,0,0,0,0,0,1,0,0,0,0,1,1
57,10,10,3,46,3.4,0,0,0,0,0,1,0,0,0,0,1,1
54,1,1,3,40,2.9,0,0,0,0,0,0,0,0,1,0,1,0
67,2,4,4,46,3.8,0,1,0,0,0,0,0,0,1,0,1,1
64,10,10,4,40,3.4,1,0,0,0,0,0,0,0,0,1,1,1
62,2,4,4,35.5,3.4,1,0,0,0,0,1,0,0,0,0,1,1
67,1,1,4,36,2.8,0,0,0,0,1,0,0,0,1,0,1,0
59,9,10,3,41,2.1,0,0,0,0,0,0,0,1,0,0,0,1
58,5,4,3,34,2.9,0,0,1,0,0,1,0,0,0,0,1,1
62,4,7,3,35,3.3,0,0,0,0,0,0,0,0,1,0,1,1
64,2,3,2,41,3.5,1,0,0,0,0,1,0,0,0,0,1,1
66,1,1,3,31,3,1,0,0,0,0,0,1,0,0,0,1,1
62,3,2,4,37,2.5,0,0,0,0,0,0,0,1,0,0,1,1
62,1,2,4,39,2.9,0,0,0,0,0,0,0,1,0,0,1,0
36,5,4,1,36,2.9,1,0,0,0,0,0,0,1,0,0,1,0
58,1,3,4,45,3.7,1,0,0,0,0,0,0,0,0,1,1,1
54,10,10,2,30,3.8,1,0,0,0,0,0,0,1,0,0,0,1
66,6,3,4,34,3.5,1,0,0,0,0,1,0,0,0,0,1,1
61,7,8,4,35,3.3,0,0,0,0,0,0,0,1,0,0,1,1
62,9,9,4,31,3,0,0,0,0,0,0,0,1,0,0,1,1
61,2,1,4,27,2.4,0,0,0,0,0,0,1,0,0,0,1,0
47,4,5,3,39,3.5,1,0,0,0,0,0,0,0,1,0,0,0
61,8,8,3,32,3.2,1,0,0,0,0,0,1,0,0,0,1,1
62,3,3,4,30,3.4,0,0,1,0,0,0,0,0,1,0,1,1
57,5,3,4,39,3.8,1,0,0,0,0,0,0,0,1,0,1,1
63,1,1,3,31,3.4,1,0,0,1,0,0,0,0,0,1,1,1
66,1,4,4,37,3,0,0,0,0,0,0,0,1,0,0,1,1
58,2,3,2,38,3.3,0,0,0,0,0,1,0,0,0,0,1,1
60,10,10,4,39,2.9,0,0,0,0,0,0,0,1,0,0,1,1
62,7,8,3,36,2.6,0,0,1,0,0,0,0,0,0,0,1,1
62,2,1,4,28.5,3,1,1,0,0,0,0,0,0,1,0,1,1
57,1,1,2,39,3.8,0,0,0,0,0,1,0,0,0,0,1,1
61,9,9,3,40,3.7,0,0,0,0,0,1,0,0,0,0,1,1
62,10,10,5,43,3.4,0,0,0,0,0,0,0,1,0,0,1,1
57,9,8,4,38,2.7,1,0,0,0,0,0,0,1,0,0,1,1
61,7,5,4,36,3.2,1,0,0,0,0,1,0,0,0,0,1,1
60,9,8,4,36,2.9,1,0,0,0,0,0,0,1,0,0,1,1
60,4,4,3,31,2.8,1,0,0,0,0,0,1,0,0,0,1,1
62,2,4,4,43,3.5,1,1,0,0,0,1,0,0,0,0,1,1
61,2,1,4,32.5,2.7,1,0,0,1,0,1,0,0,0,0,1,0
62,9,10,2,37,3.3,0,0,0,0,0,1,0,0,0,0,1,1
62,4,3,4,38,3.3,0,0,0,0,0,0,0,1,0,0,1,1
62,10,6,3,35,3.4,0,0,0,0,0,0,0,1,0,0,1,1
61,4,5,3,39,3.3,1,1,0,0,0,0,0,1,0,0,1,1
61,8,8,4,35,3.2,1,0,0,0,0,0,0,1,0,0,1,1
55,6,7,5,43,2.9,0,0,0,0,0,0,0,0,0,1,1,1
61,7,8,5,37,3,0,0,0,0,0,0,0,1,0,0,1,1
66,5,5,3,29,3.3,1,0,1,0,0,1,0,0,0,0,1,1
59,1,1,3,26,2.5,0,0,1,0,0,1,0,0,0,0,1,0
61,9,7,3,44,3.4,0,1,0,0,0,0,0,0,1,0,1,1
59,4,2,4,36,3.3,0,0,0,0,0,0,0,1,0,0,1,1
51,1,1,3,26,3.3,0,0,0,1,0,0,0,1,0,0,1,0
61,10,10,4,40,3.8,0,0,0,0,0,0,0,1,0,0,1,1
55,8,7,4,37,2.9,1,0,0,0,0,1,0,0,0,0,1,1
61,2,5,3,28.5,2.8,0,0,0,0,0,0,1,0,0,0,1,1
53,3,4,4,38,2.9,1,0,0,0,0,1,0,0,0,0,1,1
58,9,9,4,41,3.3,0,0,0,0,0,0,0,0,1,0,1,1
61,5,5,5,40,3.9,1,0,0,0,0,0,0,0,1,0,1,1
61,3,3,4,38,2.9,0,0,0,0,0,1,0,0,0,0,1,1
62,9,9,4,43,3.5,0,0,0,0,0,1,0,0,0,0,1,1
55,4,3,4,41,3.8,1,0,0,0,0,0,0,0,0,1,1,1
61,2,1,3,36,2.8,0,0,0,0,0,0,0,1,0,0,1,1
59,5,4,3,33,2.7,1,0,0,0,0,0,1,0,0,0,1,1
55,4,5,3,40,3.1,1,0,0,0,0,0,0,0,1,0,1,1
56,10,10,4,38,2.1,0,0,0,0,0,0,0,1,0,0,1,1
63,7,4,5,42,3.6,0,0,0,0,0,0,0,0,1,0,1,1
60,6,6,4,34.5,2.9,0,0,0,0,0,1,0,0,0,0,1,1
61,7,6,5,27,2.6,0,0,0,0,0,0,1,0,0,0,0,1
61,5,6,4,41,3.8,0,0,0,0,0,1,0,0,0,0,1,1
52,4,2,2,30,2.6,0,0,0,0,1,1,0,0,0,0,1,1
65,3,1,4,31,3.2,0,0,0,0,0,0,0,1,0,0,1,1
47,9,8,2,47,3.6,1,0,0,0,0,0,0,1,0,0,1,1
61,9,9,4,35,3.6,1,0,0,0,0,1,0,0,0,0,1,1
57,5,6,4,37,3.3,1,0,0,0,0,0,0,1,0,0,1,1
62,9,7,3,33,3.3,0,0,0,0,0,0,0,1,0,0,1,1
62,2,4,4,26,2.8,1,0,0,1,0,0,0,1,0,0,1,1
61,9,8,4,41,3.4,0,0,0,0,0,1,0,0,0,0,1,1
61,4,4,2,39,3.3,1,1,0,0,0,0,0,0,1,0,1,1
62,7,6,3,36,3.6,1,0,0,0,0,0,0,0,1,0,1,1
57,7,6,4,29,3.5,1,0,0,0,0,0,0,1,0,0,1,1
49,6,4,3,32,3.7,1,0,0,0,0,0,0,0,1,0,1,1
61,8,8,3,38,3.8,1,0,1,0,0,0,0,1,0,0,1,1
62,5,5,3,38,3.3,1,0,0,0,0,0,0,0,1,0,1,1
57,1,2,3,40,3.5,0,0,0,0,0,0,0,0,1,0,1,1
60,3,5,4,28,2.8,0,0,0,0,0,0,0,1,0,0,1,1
61,9,10,4,34.5,3.4,1,0,0,0,0,0,0,0,1,0,1,1
56,1,2,2,33.5,3.5,0,0,0,0,0,0,0,1,0,0,1,0
62,3,4,4,41.5,3.2,0,0,0,0,0,0,0,1,0,0,1,1
58,10,10,3,38,3.6,1,0,0,0,0,1,0,0,0,0,1,1
56,9,9,4,34,2.8,0,0,0,0,0,0,1,0,0,0,1,1
61,8,8,4,37,3.5,0,0,0,0,0,1,0,0,0,0,1,1
62,6,5,3,36,3.6,1,0,0,0,0,0,0,1,0,0,1,1
59,2,1,4,28.5,2.6,1,0,0,0,0,0,0,1,0,0,1,1
59,6,9,3,27,3.5,1,0,0,0,0,0,0,0,1,0,1,1
44,6,6,4,38,3.2,1,0,0,0,0,0,0,1,0,0,0,1
61,10,7,5,32,3.8,0,0,0,0,0,0,0,1,0,0,1,1
61,8,9,3,46,3.3,0,0,0,0,0,0,0,0,1,0,1,1
62,10,10,5,38,3.4,0,0,0,0,0,1,0,0,0,0,1,1
59,10,10,3,40,2.8,0,0,0,0,0,1,0,0,0,0,1,1
66,2,4,2,42,3.4,0,0,0,0,0,1,0,0,0,0,1,1
60,9,9,3,39,4,1,0,0,0,0,0,0,1,0,0,1,1
45,3,2,3,23,2.8,0,0,0,0,0,0,0,1,0,0,0,0
61,3,1,4,43,2.9,1,0,0,0,0,1,0,0,0,0,1,0
52,8,10,4,37.5,3.5,1,0,0,0,0,1,0,0,0,0,1,1
56,6,7,4,44,3.6,1,0,0,0,0,0,0,0,1,0,1,1
62,5,5,3,30.5,3.2,0,0,0,0,0,0,0,1,0,0,1,1
40,10,10,2,38,3.6,0,0,0,0,0,1,0,0,0,0,1,1
60,5,6,3,42,3,1,0,0,0,0,1,0,0,0,0,1,1
59,8,8,2,42,2.6,0,0,0,0,0,0,0,1,0,0,1,1
67,7,7,4,37,3.2,0,0,0,1,0,0,0,0,1,0,1,1
62,5,3,4,38,2.8,0,0,0,0,0,0,0,1,0,0,1,1
52,10,9,4,39,3.1,1,0,0,0,0,0,0,0,1,0,0,1
57,6,3,3,32,3.4,0,0,0,0,0,0,0,1,0,0,0,1
62,4,8,5,42,3.5,0,0,0,0,0,0,0,0,1,0,1,1
54,4,6,3,41,2.7,0,0,0,0,0,0,0,1,0,0,1,1
61,2,3,3,20,3.3,1,0,1,0,0,1,0,0,0,0,1,0
43,8,8,1,33,3.3,1,0,0,0,0,0,0,1,0,0,1,1
55,2,1,3,26,2.6,0,0,1,0,0,1,0,0,0,0,0,0
49,2,2,2,38,3.2,1,0,0,0,0,0,0,1,0,0,1,1
49,5,3,3,27,2.3,0,0,1,0,0,0,0,0,0,0,1,0
58,7,6,2,34.5,3.5,0,0,0,0,0,1,0,0,0,0,1,1
